date,country,serie,z_score
2022-09-27,PEN,FX,1.6342279849633201
2022-09-28,PEN,FX,1.341550386781627
2022-09-29,PEN,FX,1.6280670076585644
2022-09-30,PEN,FX,1.8671846958050429
2022-10-03,PEN,FX,1.375217851105393
2022-10-04,PEN,FX,1.3754845262692277
2022-10-05,PEN,FX,1.646715301116382
2022-10-06,PEN,FX,1.7350249303088752
2022-10-07,PEN,FX,1.5234344195893135
2022-10-11,PEN,FX,1.5897517875939082
2022-10-12,PEN,FX,1.687025521840322
2022-10-13,PEN,FX,1.7344270889897977
2022-10-14,PEN,FX,1.897738433493753
2022-10-17,PEN,FX,1.8615166033840678
2022-10-18,PEN,FX,2.0159292321506608
2022-10-19,PEN,FX,2.005828938403152
2022-10-20,PEN,FX,2.201297582370424
2022-10-21,PEN,FX,2.2302091928899626
2022-10-24,PEN,FX,2.4643324410852663
2022-10-25,PEN,FX,2.323005482219513
2022-10-26,PEN,FX,2.166639899079397
2022-10-27,PEN,FX,2.0032202000646144
2022-10-28,PEN,FX,1.8621697418287517
2022-11-02,PEN,FX,2.0313531241839256
2022-11-03,PEN,FX,1.8742385351674904
2022-11-04,PEN,FX,1.9411231444252197
2022-11-07,PEN,FX,2.313547559786517
2022-11-08,PEN,FX,2.014047370460682
2022-11-09,PEN,FX,1.9464603454657674
2022-11-10,PEN,FX,0.9518235550138261
2022-11-11,PEN,FX,1.126852012032521
2022-11-14,PEN,FX,1.072087226846938
2022-11-15,PEN,FX,0.7556274061831262
2022-11-16,PEN,FX,0.7758004353965992
2022-11-17,PEN,FX,0.9174629078722591
2022-11-18,PEN,FX,0.971219479777947
2022-11-21,PEN,FX,0.9005426277908337
2022-11-22,PEN,FX,0.9047379108430413
2022-11-23,PEN,FX,1.2039684784358964
2022-11-24,PEN,FX,1.2534936857898262
2022-11-25,PEN,FX,1.4806400730770328
2022-11-28,PEN,FX,1.3039593406429426
2022-11-29,PEN,FX,1.3047248823297846
2022-11-30,PEN,FX,1.0744854590456645
2022-12-01,PEN,FX,0.7556742828744792
2022-12-02,PEN,FX,0.6877833671591392
2022-12-05,PEN,FX,0.7477818689515502
2022-12-06,PEN,FX,0.6471721779251746
2022-12-07,PEN,FX,0.5106392383894812
2022-12-09,PEN,FX,0.7773633129951215
2022-12-12,PEN,FX,0.666864728082515
2022-12-13,PEN,FX,0.4299885594539885
2022-12-14,PEN,FX,0.6189614057323783
2022-12-15,PEN,FX,0.4908807836156546
2022-12-16,PEN,FX,0.5675519694144685
2022-12-19,PEN,FX,0.6262832428827542
2022-12-20,PEN,FX,0.8684725871248552
2022-12-21,PEN,FX,0.7152356265819102
2022-12-22,PEN,FX,0.7386370702779842
2022-12-23,PEN,FX,0.8527333626098791
2022-12-26,PEN,FX,0.918349219153395
2022-12-27,PEN,FX,1.1503405614087772
2022-12-28,PEN,FX,1.1134368014897456
2022-12-29,PEN,FX,0.9944335647807453
