date,clp,fitted_clp,res_fx,z_fx,y10_clp,fitted_y10_clp,res_y10,z_y10,stress_market,stress_market_30d,stress_fx_30d,stress_y10_30d,regime
2021-05-14,708.64,712.6024023400972,-0.005575984223409278,-0.13784790088576582,3.60120656370656,4.334413964053685,-0.7332074003471253,-1.2315835620379108,-0.6847157314618383,-0.9753497995146835,-1.0215351341865673,-0.9291644648427996,Condiciones benignas
2021-05-17,703.17,714.0979234766774,-0.015421417317261914,-0.38124390613289577,3.81840277777778,4.346721819121739,-0.528319041343959,-0.8874283681844979,-0.6343361371586969,-0.9590123945839402,-0.997070542684385,-0.9209542464834953,Condiciones benignas
2021-05-18,715.62,714.4589404931234,0.0016237701697554056,0.04014238571228431,3.75373831775701,4.390545992986368,-0.6368076752293583,-1.0696589595532566,-0.5147582869204862,-0.9397802254600461,-0.9616924490755753,-0.9178680018445169,Condiciones benignas
2021-05-19,713.63,715.9458045949353,-0.0032398514484812246,-0.08009468884074054,3.78882352941176,4.390225072054254,-0.6014015426424942,-1.0101865498794422,-0.5451406193600914,-0.9236587958448473,-0.9348222042747867,-0.9124953874149079,Condiciones benignas
2021-05-20,715.31,714.2144964582698,0.0015326827331737913,0.03789054793320184,3.83727272727273,4.3114680324972,-0.4741953052244697,-0.7965156145907909,-0.37931253332879455,-0.9031130396538785,-0.9019505636859506,-0.9042755156218062,Condiciones benignas
2021-05-24,716.41,714.4217957138727,0.002779090556576734,0.06870388872107101,3.956875,4.300961476721476,-0.3440864767214754,-0.5779691373124187,-0.25463262429567385,-0.8745193110088149,-0.8577428124832505,-0.8912958095343793,Condiciones benignas
2021-05-25,727.09,711.4810293105002,0.02170151207139707,0.5364986279068281,4.01316428948759,4.318438401591238,-0.3052741121036479,-0.5127752095854105,0.011861709160708833,-0.8390414662767831,-0.8013550550224173,-0.8767278775311489,Condiciones benignas
2021-05-26,734.75,707.7979001219564,0.03737170415957446,0.9238926733855396,3.9481221719457,4.356249055451013,-0.4081268835053125,-0.6855391267367681,0.11917677332438575,-0.8018345521848411,-0.7258117867868952,-0.877857317582787,Condiciones benignas
2021-05-27,732.82,706.0202126406723,0.03725623867783533,0.9210381684865332,3.97252589641434,4.410283974284343,-0.4377580778700025,-0.735311253812716,0.0928634573369086,-0.767573996326439,-0.6521315041113707,-0.8830164885415073,Condiciones benignas
2021-05-28,730.43,707.1101127934274,0.03244700152701812,0.802145571316189,3.9075,4.408927397353275,-0.5014273973532745,-0.8422579202601823,-0.020056174471996646,-0.7357267605891482,-0.5802326913886485,-0.8912208297896478,Condiciones neutrales
2021-05-31,724.92,704.8575832197109,0.028065531150503503,0.6938281030457314,3.84280119482243,4.422095949522721,-0.5792947547002903,-0.9730533231468884,-0.1396126100505785,-0.7038033997431948,-0.5110259698753984,-0.8965808296109913,Condiciones neutrales
2021-06-01,722.11,704.2691024931845,0.02501695087910573,0.61846196600939,3.87346907993967,4.399102646362082,-0.5256335664224121,-0.8829175206834001,-0.13222777733700508,-0.6730460164882377,-0.4501379614784761,-0.8959540714979992,Condiciones neutrales
2021-06-02,721.52,705.9783499406271,0.021775526640893765,0.5383283951068947,3.92976744186047,4.3831913775998546,-0.4534239357393846,-0.7616255177276995,-0.1116485613104024,-0.6393372925177588,-0.3877431193952601,-0.8909314656402576,Condiciones neutrales
2021-06-03,720.44,706.2963636792438,0.019827208475497023,0.49016262587282444,4.0607476635514,4.420675665692435,-0.3599280021410351,-0.6045784736272168,-0.0572079238771962,-0.6056883202752367,-0.32573823390705403,-0.8856384066434193,Condiciones neutrales
