date,country,y10_spread,z_fx,z_fx_hat,res_2nd
2021-03-18,PEN,2.965,0.9140888281709282,-0.08690978327520804,1.0009986114461362
2021-03-19,PEN,2.873,0.9034389107376422,-0.11788897812756649,1.0213278888652086
2021-03-22,PEN,2.8580000000000005,0.8715888293569188,-0.12293993381001622,0.9945287631669351
2021-03-23,PEN,2.9939999999999998,0.7167992061557139,-0.07714460228913866,0.7939438084448526
2021-03-24,PEN,3.072,0.5156032650295562,-0.05087963274039997,0.5664828977699562
2021-03-25,PEN,3.074,0.7346502978995266,-0.05020617198273991,0.7848564698822665
2021-03-26,PEN,3.045,0.926075740272467,-0.05997135296880951,0.9860470932412765
2021-03-29,PEN,3.123,1.2130063379715357,-0.033706383420070374,1.246712721391606
2021-03-30,PEN,3.28,1.227040588263344,0.019160286056236764,1.2078803022071072
2021-03-31,PEN,3.207,1.3056819100755281,-0.005421031598352055,1.3111029416738802
2021-04-01,PEN,3.2009999999999996,1.2283924773611208,-0.007441413871331903,1.2358338912324527
2021-04-05,PEN,3.0949999999999998,1.1837560286605373,-0.04313483402731011,1.2268908626878474
2021-04-06,PEN,3.1149999999999998,0.6506337967848519,-0.036400226450710615,0.6870340232355625
2021-04-07,PEN,3.093,0.24804630316988577,-0.0438082947849702,0.29185459795485597
2021-04-08,PEN,3.1279999999999997,-0.043844505978111833,-0.0320227315259209,-0.011821774452190927
2021-04-09,PEN,3.141,0.2767865088272624,-0.02764523660113105,0.30443174542839346
2021-04-12,PEN,3.123,0.4502996057306237,-0.03370638342007065,0.48400598915069437
2021-04-13,PEN,3.1809999999999996,0.09176255965203393,-0.014176021447931814,0.10593858109996575
2021-04-14,PEN,3.2430000000000003,0.2077408708657641,0.006701262039527395,0.2010396088262367
2021-04-15,PEN,3.2809999999999997,0.16243449909384464,0.019497016435066572,0.14293748265877806
2021-04-16,PEN,3.2969999999999997,0.24749054972205953,0.024884702496346306,0.22260584722571322
2021-04-19,PEN,3.3950000000000005,0.7740994962110225,0.05788427962168485,0.7162152165893376
2021-04-20,PEN,3.4859999999999998,0.8522427878652119,0.0885267440952131,0.7637160437699988
2021-04-21,PEN,3.609,0.9913221735694686,0.1299445806913011,0.8613775928781675
2021-04-22,PEN,3.8339999999999996,1.5274347319730583,0.2057089159280474,1.321725816045011
2021-04-23,PEN,3.853,1.6935412062747957,0.21210679312581737,1.4814344131489783
2021-04-26,PEN,4.087999999999999,2.2574272758188236,0.291238432150863,1.9661888436679607
2021-04-27,PEN,3.9749999999999996,2.303304745765159,0.2531878993430752,2.050116846422084
2021-04-28,PEN,3.8339999999999996,1.8790085264254441,0.2057089159280474,1.6732996104973967
2021-04-29,PEN,3.763,1.714152021942597,0.18180105903111876,1.5323509629114782
2021-04-30,PEN,3.7560000000000002,1.6445428708532375,0.17944394637930894,1.4650989244739285
2021-05-03,PEN,3.8299999999999996,1.8070411132462447,0.2043619944127275,1.6026791188335172
2021-05-04,PEN,3.811,1.9750727538932953,0.197964117214958,1.7771086366783373
2021-05-05,PEN,3.7550000000000003,1.8708050088575578,0.17910721600047896,1.6916977928570789
2021-05-06,PEN,3.7010000000000005,1.9333375780706905,0.16092377554365989,1.7724138025270306
2021-05-07,PEN,3.5250000000000004,1.7597429960014963,0.10165922886958279,1.6580837671319135
2021-05-10,PEN,3.3150000000000004,1.6496579140810912,0.030945849315286322,1.6187120647658049
2021-05-11,PEN,3.181,0.9918012285006322,-0.01417602144793173,1.005977249948564
2021-05-12,PEN,3.208,1.2962256570012807,-0.005084301219521858,1.3013099582208025
2021-05-13,PEN,3.124,0.675656557951673,-0.03336965304124073,0.7090262109929137
2021-05-14,PEN,3.173,0.717347576722718,-0.01686986447857164,0.7342174412012896
2021-05-17,PEN,3.247,1.2171453362667413,0.008048183554847377,1.2090971527118939
2021-05-18,PEN,3.3019999999999996,1.6168629460958934,0.02656835439049643,1.590294591705397
2021-05-19,PEN,3.3169999999999997,1.774094610553325,0.03161931007294627,1.7424753004803788
2021-05-20,PEN,3.202,1.7068255611013046,-0.007104683492501707,1.7139302445938063
2021-05-24,PEN,3.359,2.1320740103090894,0.045761985983805875,2.0863120243252835
2021-05-25,PEN,3.4010000000000002,2.5764534620809494,0.05990466189466481,2.5165488001862846
2021-05-26,PEN,3.5090000000000003,2.5691090433899144,0.09627154280830297,2.4728375005816114
2021-05-27,PEN,3.1879999999999997,2.7681507247202988,-0.011818908796121796,2.7799696335164206
2021-05-28,PEN,3.2279999999999998,2.094787674688038,0.0016503063570776355,2.0931373683309604
2021-05-31,PEN,3.1719999999999997,2.2490066314302957,-0.01720659485740139,2.266213226287697
2021-06-01,PEN,3.2249999999999996,2.563018085268586,6.401152205879335e-4,2.562377970047998
2021-06-02,PEN,3.311,2.556335428215395,0.0295989277999662,2.5267365004154287
2021-06-03,PEN,3.26,2.4870012307082123,0.01242567847963727,2.474575552228575
2021-06-04,PEN,3.0790000000000006,2.0188622216377032,-0.048522520088589705,2.067384741726293
2021-06-07,PEN,3.441,2.990759800315228,0.07337387704786424,2.917385923267364
2021-06-08,PEN,3.4949999999999997,3.233769245095398,0.09155731750468332,3.1422119275907145
2021-06-09,PEN,3.7249999999999996,2.6745904120662187,0.16900530463557928,2.5055851074306394
2021-06-10,PEN,3.635,2.5739631172397988,0.1386995705408811,2.4352635466989176
2021-06-11,PEN,3.6949999999999994,2.588080563001914,0.1589033932706796,2.4291771697312345
2021-06-14,PEN,3.799,2.561879090995707,0.1939233526689983,2.367955738326709
2021-06-15,PEN,3.915,2.527547371517274,0.23298407661327625,2.294563294903998
2021-06-16,PEN,3.8389999999999995,2.451115394817544,0.20739256782219773,2.2437228269953464
2021-06-17,PEN,3.8870000000000005,2.1510433810349694,0.22355562600603696,1.9274877550289324
2021-06-18,PEN,4.141,2.164461961991698,0.3090851422288523,1.8553768197628457
2021-06-22,PEN,4.238,2.579731502288142,0.34174798897536096,2.237983513312781
2021-06-23,PEN,4.22,2.8711969231089274,0.3356868421564214,2.535510080952506
2021-06-24,PEN,4.170999999999999,2.8923237284547367,0.31918705359375155,2.573136674860985
2021-06-25,PEN,4.082000000000001,2.8976763126793665,0.2892180498778836,2.608458262801483
2021-06-29,PEN,4.005,2.110480566160191,0.26328981070797486,1.8471907554522162
2021-06-30,PEN,3.8759999999999994,1.5534483282362916,0.2198515918389068,1.3335967363973849
2021-07-01,PEN,3.9439999999999995,1.4843978241544646,0.2427492575993455,1.2416485665551191
2021-07-02,PEN,4.055,1.4890508938932292,0.2801263296494738,1.2089245642437554
2021-07-05,PEN,4.148,1.8377382196992593,0.31144225488066235,1.526295964818597
2021-07-06,PEN,4.276,2.0615779079561736,0.3545437433709,1.7070341645852736
2021-07-07,PEN,4.508,2.023981579215943,0.43266519125945635,1.5913163879564864
2021-07-08,PEN,4.49,2.016822148719835,0.4266040444405166,1.5902181042793184
2021-07-09,PEN,4.489,2.039418910092758,0.4262673140616866,1.6131515960310714
2021-07-12,PEN,4.536999999999999,1.9766174847703348,0.4424303722455254,1.5341871125248094
2021-07-13,PEN,4.479,2.1054458310797295,0.42290001027338686,1.6825458208063426
2021-07-14,PEN,4.472,1.9316987617992776,0.42054289762157704,1.5111558641777005
2021-07-15,PEN,4.421,1.9378253419002571,0.4033696483012479,1.5344556935990092
2021-07-19,PEN,4.436999999999999,1.5097027619754364,0.40875733436252726,1.1009454276129091
2021-07-20,PEN,4.3999999999999995,1.607659072588333,0.396298310345818,1.211360762242515
2021-07-21,PEN,4.342,1.6320427371123951,0.376767948373679,1.2552747887387161
2021-07-22,PEN,4.1209999999999996,1.454575061554948,0.3023505346522526,1.1522245269026954
2021-07-23,PEN,4.186999999999999,1.2381147712137301,0.3245747396550315,0.9135400315586987
2021-07-26,PEN,4.122,1.0580049722465974,0.30268726503108256,0.7553177072155148
2021-07-27,PEN,4.201,1.0541967834205221,0.32928896495865123,0.7249078184618709
2021-07-28,PEN,4.454666666666666,1.3236555249901292,0.414706237721857,0.9089492872682722
2021-07-29,PEN,4.663333333333334,1.8648472340957196,0.4849706434377139,1.3798765906580057
2021-07-30,PEN,4.954,2.170129526413371,0.5828469402176288,1.587282586195742
