date,country,TPM,Y10,FX_residual_z,Y10_residual_z
2025-02-04,CLP,5,6.02,-0.33218511871342343,0.300266807753518
2025-02-05,CLP,5,5.98,-0.3484337363562304,0.4247121943245034
2025-02-06,CLP,5,5.98,-0.541283625856158,0.44279132434386786
2025-02-07,CLP,5,5.986666666666667,-0.4680078927080289,0.31456980207374713
2025-02-10,CLP,5,5.993333333333333,-0.7185309841253076,0.40122773854944566
2025-02-11,CLP,5,6,-0.7145212068002624,0.3485076421047567
2025-02-12,CLP,5,6.02,-0.48058422191877553,0.24885185008715974
2025-02-13,CLP,5,6.04,-0.7207022290694056,0.4343684718443849
2025-02-14,CLP,5,6.0600000000000005,-0.7130847065391892,0.5114763659784352
2025-02-17,CLP,5,6.08,-1.0650841948664291,0.5097536400869304
2025-02-18,CLP,5,6.1,-0.8613191136060943,0.46946986960819936
2025-02-19,CLP,5,6.12,-0.821461694503435,0.531625726884241
2025-02-20,CLP,5,6.1,-0.7791736428354282,0.4769666584575459
2025-02-21,CLP,5,6.04,-1.0168477524812822,0.34850048591623783
2025-02-24,CLP,5,5.984999999999999,-1.088055025668437,0.26701248101504244
2025-02-25,CLP,5,5.93,-0.99023853022784,0.32641548161188677
2025-02-26,CLP,5,5.945,-1.1347796424468641,0.4339481038049768
2025-02-27,CLP,5,5.96,-1.195681470825483,0.3906259968401857
2025-02-28,CLP,5,5.94,-1.0737085997671725,0.5042944836446696
2025-03-03,CLP,5,5.94,-1.0882872759851152,0.458830378826629
2025-03-04,CLP,5,5.86,-1.054492805631476,0.1862606532314148
2025-03-05,CLP,5,5.8325000000000005,-0.9196576861297111,0.1530693445691834
2025-03-06,CLP,5,5.805,-1.155718439017311,-0.06233991248512049
2025-03-07,CLP,5,5.7775,-1.2532528064298682,-0.1251613046473925
2025-03-10,CLP,5,5.75,-1.2439662664020459,-0.1526056030777386
2025-03-11,CLP,5,5.75,-1.0630822508332993,-0.22783380204868178
2025-03-12,CLP,5,5.76,-0.8314410235446953,-0.1637910787760412
2025-03-13,CLP,5,5.73,-0.8434722953205781,-0.21268350373740003
2025-03-14,CLP,5,5.76,-0.360228355266198,-0.13630563180565794
2025-03-17,CLP,5,5.76,-0.4583321157817836,-0.08517944644236648
2025-03-18,CLP,5,5.76,-0.6933643221112671,-0.09881596916169441
2025-03-19,CLP,5,5.76,-0.7749408779482336,0.03184130550191672
2025-03-20,CLP,5,5.67,-0.8872891524340005,-0.061487997822287595
2025-03-21,CLP,5,5.7,-0.6726000081389898,0.005972826420552273
2025-03-24,CLP,5,5.7299999999999995,-0.43675212191756496,0.012834512363358393
2025-03-25,CLP,5,5.76,-0.581598961102967,0.1011918643273519
2025-03-26,CLP,5,5.8,-0.7555056124860967,0.08822337700241137
2025-03-27,CLP,5,5.85,-0.6966734545175948,0.1500426144105327
2025-03-28,CLP,5,5.85,-0.6033809045793072,0.1581717651899425
2025-03-31,CLP,5,5.85,-0.38694018573736433,0.19594859318707475
2025-04-01,CLP,5,5.85,-0.2777976257579486,0.3038741644249253
2025-04-02,CLP,5,5.82,-0.5131227902557569,0.300256715403011
2025-04-03,CLP,5,5.68,-0.3032342395248966,-0.15487516822055028
2025-04-04,CLP,5,5.55,-0.8706183420006354,-0.6397534724153299
2025-04-07,CLP,5,5.6,-0.40915264184303907,-0.757501802584837
2025-04-08,CLP,5,5.58,-0.06607962725804603,-0.9921925014594786
2025-04-09,CLP,5,5.55,0.010176392154336685,-0.8053416194569003
2025-04-10,CLP,5,5.61,0.44877464795348204,-1.0241315748753812
2025-04-11,CLP,5,5.68,0.4084666948022302,-1.0832693131262872
2025-04-14,CLP,5,5.62,0.5850197185906664,-0.8443719072526467
2025-04-15,CLP,5,5.56,0.40322245160178594,-0.9726802150439025
2025-04-16,CLP,5,5.58,0.5116451197258739,-1.0616937961184343
2025-04-17,CLP,5,5.58,0.7181827322927932,-0.9741364712671299
2025-04-21,CLP,5,5.58,0.7340702627333262,-1.0492087782729431
2025-04-22,CLP,5,5.65,0.5988022251248082,-0.8678883073105528
2025-04-23,CLP,5,5.67,0.28976766480909083,-0.7356196717220392
2025-04-24,CLP,5,5.69,-0.14825495878263173,-0.5643891208109997
2025-04-25,CLP,5,5.71,-0.20590394933347694,-0.34271851522950864
2025-04-28,CLP,5,5.71,-0.21898459015827354,-0.32714439648084886
2025-04-29,CLP,5,5.73,-0.11552756461541681,-0.22860856917584343
2025-04-30,CLP,5,5.7,0.18394378130567635,-0.27683538296624016
2025-05-02,CLP,5,5.74,0.5292237082243326,-0.3239587927111973
2025-05-05,CLP,5,5.78,0.250785064796846,-0.3680774435704363
2025-05-06,CLP,5,5.78,0.17966151287609966,-0.3697054602019838
2025-05-07,CLP,5,5.78,0.3074056725489152,-0.2850384384155067
2025-05-08,CLP,5,5.775,0.5066909978865947,-0.3483500942864006
2025-05-09,CLP,5,5.77,0.36987299162205667,-0.3530303686636266
2025-05-12,CLP,5,5.789999999999999,0.16564616734209697,-0.2686730311274268
2025-05-13,CLP,5,5.81,0.2495019727596788,-0.22490666836260587
2025-05-14,CLP,5,5.84,0.39864709409847554,-0.35892436520409865
2025-05-15,CLP,5,5.8,0.4542918909428555,-0.24991512031441637
2025-05-16,CLP,5,5.75,0.4867181998027531,-0.36070950496176213
2025-05-19,CLP,5,5.77,0.5833867772286808,-0.35549950613403175
2025-05-20,CLP,5,5.79,0.4527435829189172,-0.354314644518512
2025-05-22,CLP,5,5.8,0.6619684315592466,-0.5262734078569796
2025-05-23,CLP,5,5.79,0.6422520139947988,-0.6262140375201267
2025-05-26,CLP,5,5.81,0.7006450469466248,-0.5097183144886756
2025-05-27,CLP,5,5.8,0.6746830817271834,-0.37905840125920054
2025-05-28,CLP,5,5.84,0.6470618418434801,-0.3717921297863627
2025-05-29,CLP,5,5.81,0.6939558103279808,-0.3138842190834042
2025-05-30,CLP,5,5.77,0.7350446719830697,-0.3532367185156409
2025-06-02,CLP,5,5.82,0.9110286676790323,-0.3287591363321102
2025-06-03,CLP,5,5.77,0.7877222595430375,-0.3796950954997616
2025-06-04,CLP,5,5.76,0.8322822908252696,-0.28236183115295466
2025-06-05,CLP,5,5.75,0.7329493487194868,-0.38879462293022965
2025-06-06,CLP,5,5.775,0.6566744057274118,-0.39771906075845925
2025-06-09,CLP,5,5.8,0.6665135450987706,-0.3492947619436284
2025-06-10,CLP,5,5.765000000000001,0.6866177458145549,-0.3918131508344876
2025-06-11,CLP,5,5.73,0.6577175543072641,-0.3784999396617462
2025-06-12,CLP,5,5.71,0.5736449876210843,-0.42452433985356725
2025-06-13,CLP,5,5.76,-0.06620963739694519,-0.44837051036857306
2025-06-16,CLP,5,5.73,0.32369143726039906,-0.49929446307439307
2025-06-17,CLP,5,5.724,-0.09076659214175807,-0.5587100842870374
2025-06-18,CLP,5,5.718,0.08874465139194682,-0.4801110686802162
2025-06-19,CLP,5,5.712000000000001,-0.01565688081060178,-0.5494466676593197
2025-06-23,CLP,5,5.706,0.21974650724767258,-0.3909498001071488
2025-06-24,CLP,5,5.7,0.8051398584579921,-0.30727045109959766
2025-06-25,CLP,5,5.7,0.5615001253411062,-0.28468045417353305
2025-06-26,CLP,5,5.64,0.4629236192181437,-0.35410319389270645
2025-06-27,CLP,5,5.68,0.28158315915891435,-0.31315028734324263
2025-06-30,CLP,5,5.675,0.42263018551219056,-0.2757537336031487
2025-07-01,CLP,5,5.67,0.48152334267721747,-0.34063654114950404
2025-07-02,CLP,5,5.69,0.1271220029678625,-0.28955105556067373
2025-07-03,CLP,5,5.67,0.19530239099959398,-0.3914324848392767
2025-07-04,CLP,5,5.663333333333333,0.18039655205562738,-0.45592339635777596
2025-07-07,CLP,5,5.656666666666667,0.22195107782000248,-0.48962704051991257
2025-07-08,CLP,5,5.65,0.5573572130771749,-0.5191449533104994
2025-07-09,CLP,5,5.63,0.6624513598525553,-0.4135633886212653
2025-07-10,CLP,5,5.62,0.8361119722953743,-0.4285509712254505
2025-07-11,CLP,5,5.61,0.7434343925168205,-0.5442888974065463
2025-07-14,CLP,5,5.612,0.8730877529404176,-0.6285872240755821
2025-07-15,CLP,5,5.614,1.1518051104379916,-0.6601845336760473
2025-07-17,CLP,5,5.6160000000000005,0.9987550878088423,-0.5706776906533831
2025-07-18,CLP,5,5.618,1.131964298168341,-0.5163864346170526
2025-07-21,CLP,5,5.62,1.0133577717277291,-0.49424350379286913
2025-07-22,CLP,5,5.6,1.0395809224738377,-0.49253718796520524
2025-07-23,CLP,5,5.6,1.1896430769282844,-0.48925434116190153
2025-07-24,CLP,5,5.6,1.1063754133866615,-0.508551113430685
2025-07-25,CLP,5,5.6,1.169084346092991,-0.4798001625918332
2025-07-28,CLP,5,5.6,1.220727202393427,-0.45939665397916024
2025-07-29,CLP,5,5.6,1.2035943160170637,-0.35702258932573294
2025-07-30,CLP,4.75,5.61,1.2857452100888869,-0.387122924929665
2025-07-31,CLP,4.75,5.62,1.2066241905996349,-0.3860457802546603
2025-08-01,CLP,4.75,5.6,0.8151001244959983,-0.3539641195479813
2025-08-04,CLP,4.75,5.59,0.8996719033924293,-0.28701842512083375
2025-08-05,CLP,4.75,5.6,0.888625900291525,-0.30121714004828914
2025-08-06,CLP,4.75,5.6,1.093024140528018,-0.2960021808927996
2025-08-07,CLP,4.75,5.59,1.4440639114514713,-0.34577603956589953
2025-08-08,CLP,4.75,5.63,1.4455363764473164,-0.24351939767942918
2025-08-11,CLP,4.75,5.63,1.1457310682083486,-0.28429882111697424
2025-08-12,CLP,4.75,5.609999999999999,1.3961290255447683,-0.2141419142526538
2025-08-13,CLP,4.75,5.59,1.3372155882226004,-0.18688525899629185
2025-08-14,CLP,4.75,5.59,0.9968808403529514,-0.257572797404665
2025-08-18,CLP,4.75,5.59,1.3087432252102595,-0.29185843247081594
2025-08-19,CLP,4.75,5.574999999999999,1.444955144947029,-0.3055850976424169
2025-08-20,CLP,4.75,5.56,1.3830935584701438,-0.31898217692769265
2025-08-21,CLP,4.75,5.59,1.3397427901822652,-0.3723872939439078
2025-08-22,CLP,4.75,5.57,1.6547114255959512,-0.18356765434583613
2025-08-25,CLP,4.75,5.61,1.6360742208497618,-0.21507354039502216
2025-08-26,CLP,4.75,5.65,1.6013839988939056,-0.11759802762039755
2025-08-27,CLP,4.75,5.61,1.4530528409133052,-0.15674466377605115
2025-08-28,CLP,4.75,5.62,1.724633445928317,-0.13160671563340864
2025-08-29,CLP,4.75,5.63,1.6630565911922497,-0.15768108340516065
2025-09-01,CLP,4.75,5.64,1.6011012411242767,-0.1926613375764631
2025-09-02,CLP,4.75,5.69,1.4856891858831438,-0.17036142125006853
2025-09-03,CLP,4.75,5.66,1.6761461713125354,-0.13173683212978118
2025-09-04,CLP,4.75,5.67,1.513267150496941,0.014645272574553784
2025-09-05,CLP,4.75,5.67,1.731618952764976,0.10918487706224296
2025-09-08,CLP,4.75,5.65,1.5186080441648444,0.09647443005256387
2025-09-09,CLP,4.75,5.66,1.5791919678492037,0.051392601429647744
2025-09-10,CLP,4.75,5.68,1.4396318945343702,0.16250271578427736
2025-09-11,CLP,4.75,5.65,1.4746687004069854,0.22094665743510902
2025-09-12,CLP,4.75,5.62,1.3178851346746012,0.07676528939101683
2025-09-15,CLP,4.75,5.6,1.1404879632413638,0.007216953617934262
2025-09-16,CLP,4.75,5.6,0.9704508212648405,-0.026586996098869786
2025-09-17,CLP,4.75,5.6,1.149558685510823,-0.0724482151732763
2025-09-22,CLP,4.75,5.6,0.9476288017734543,-0.12157587746980954
2025-09-23,CLP,4.75,5.6,0.9699072266152976,-0.09050167479348108
2025-09-24,CLP,4.75,5.59,0.9463056773840224,-0.09993070863543765
2025-09-25,CLP,4.75,5.58,0.9323468131003997,-0.17655620398006258
2025-09-26,CLP,4.75,5.605,1.1401773549217948,-0.03959461363927392
2025-09-29,CLP,4.75,5.63,1.2359440203688714,-0.05080142431969591
2025-09-30,CLP,4.75,5.63,1.3149288040366869,-0.06638721832524547
2025-10-01,CLP,4.75,5.63,1.3938316022982165,-0.009619505232454924
2025-10-02,CLP,4.75,5.63,1.2411288592629433,-0.024067458798411805
2025-10-03,CLP,4.75,5.62,1.340775615321491,-0.061027323434319866
2025-10-06,CLP,4.75,5.61,1.3274095106945043,-0.08379494027276126
2025-10-07,CLP,4.75,5.6,1.3090496178077973,-0.10630434542317248
2025-10-08,CLP,4.75,5.58,1.2137410846258545,-0.07631499372949081
2025-10-09,CLP,4.75,5.58,1.0057359477972105,-0.1233797556700468
2025-10-10,CLP,4.75,5.58,0.530304937787836,-0.21782765531223292
2025-10-13,CLP,4.75,5.58,0.7734669318985469,-0.10758385590954334
2025-10-14,CLP,4.75,5.59,0.5492802714914158,-0.13488149566783705
2025-10-15,CLP,4.75,5.58,0.999716072259466,-0.14891430411900514
2025-10-16,CLP,4.75,5.57,0.45604792921054965,-0.26966205743160854
2025-10-17,CLP,4.75,5.57,0.6459944384256293,-0.1700610487113614
2025-10-20,CLP,4.75,5.57,0.888285669139314,-0.013057543332291881
2025-10-21,CLP,4.75,5.59,0.6981487632362202,0.09366771142308404
2025-10-22,CLP,4.75,5.57,0.6151491151108759,0.053725994700091956
2025-10-23,CLP,4.75,5.55,0.5618517183368554,0.005228817468386743
2025-10-24,CLP,4.75,5.55,0.5184545828150261,0.05660286672382473
2025-10-27,CLP,4.75,5.54,0.4977881296319759,0.07196539601274167
2025-10-28,CLP,4.75,5.51,0.2437322157197054,-0.006659000325221055
2025-10-29,CLP,4.75,5.535,0.38109086567117084,-0.09980890795381785
2025-10-30,CLP,4.75,5.56,0.3221930997819374,-0.05634467651134863
2025-11-03,CLP,4.75,5.55,0.2620430867729659,-0.11080341712712714
2025-11-04,CLP,4.75,5.54,-0.02175867839049691,-0.1682100129301497
2025-11-05,CLP,4.75,5.55,0.2298651247526904,-0.19337408366888323
2025-11-06,CLP,4.75,5.55,0.2554091933045209,-0.19485270305025135
2025-11-07,CLP,4.75,5.52,0.19115592175487536,-0.2562957991912841
2025-11-10,CLP,4.75,5.49,0.4199544775346666,-0.2815602780079802
2025-11-11,CLP,4.75,5.46,0.3398612386112029,-0.31618632551981873
2025-11-12,CLP,4.75,5.44,0.2687362622933206,-0.2992557460343616
2025-11-13,CLP,4.75,5.41,0.17159083713030895,-0.5327082104308718
2025-11-14,CLP,4.75,5.38,-0.06864242469541423,-0.6126316044242853
2025-11-17,CLP,4.75,5.29,-0.09447570252736891,-0.7992392470751414
2025-11-18,CLP,4.75,5.29,-0.6739461894082396,-0.8185253686660768
2025-11-19,CLP,4.75,5.32,-0.30248305459332964,-0.778271612884403
2025-11-20,CLP,4.75,5.35,-0.4303332072839947,-0.717795478921512
2025-11-21,CLP,4.75,5.336666666666666,-0.40838683489868477,-0.6194686944025967
2025-11-24,CLP,4.75,5.323333333333333,-0.09440683954079333,-0.52835878771902
2025-11-25,CLP,4.75,5.31,0.1982885126728679,-0.4495188674167126
2025-11-26,CLP,4.75,5.3149999999999995,0.27808559058285404,-0.394722324034895
2025-11-27,CLP,4.75,5.32,0.12156361653674344,-0.3941918633318858
2025-11-28,CLP,4.75,5.325,0.21842142726678707,-0.3638971662201611
2025-12-01,CLP,4.75,5.33,0.2571311541928925,-0.4936270382612045
2025-12-02,CLP,4.75,5.335,0.30634396128675073,-0.4335575672481937
2025-12-03,CLP,4.75,5.34,0.3211722491745374,-0.3913801108207172
2025-12-04,CLP,4.75,5.34,0.1559446573163313,-0.40631333290261007
2025-12-05,CLP,4.75,5.32,0.28212618568404174,-0.46520280606776326
2025-12-09,CLP,4.75,5.325,0.22795640551524202,-0.6225153596767594
2025-12-10,CLP,4.75,5.33,0.5446615295954254,-0.5091483376131978
2025-12-11,CLP,4.75,5.32,0.6345224578725255,-0.5045467139292957
2025-12-12,CLP,4.75,5.32,0.5480327803818628,-0.5646892262018643
2025-12-15,CLP,4.75,5.35,0.47760775868244415,-0.5414666325587125
2025-12-16,CLP,4.75,5.35,0.3586189595806309,-0.538862515212202
2025-12-17,CLP,4.5,5.41,0.4568045248705461,-0.49065162334648765
2025-12-18,CLP,4.5,5.39,0.48152823875644557,-0.4561556203563182
2025-12-19,CLP,4.5,5.395,0.5917567906578752,-0.37125352100830855
2025-12-22,CLP,4.5,5.4,0.5661108780858037,-0.34997185849557955
2025-12-23,CLP,4.5,5.39,0.5778721793472477,-0.4079848976103913
2025-12-24,CLP,4.5,5.41,0.6239306865137167,-0.33349499213200123
2025-12-26,CLP,4.5,5.4,0.7010518285426565,-0.3397289128812225
2025-12-29,CLP,4.5,5.41,0.5601368289690533,-0.3418436314079836
2025-12-30,CLP,4.5,5.403333333333333,0.774315851300474,-0.3871758908771831
2026-01-02,CLP,4.5,5.3966666666666665,0.7829002963221388,-0.46792517597420086
2026-01-05,CLP,4.5,5.39,0.5400055705608482,-0.4814583815354363
2026-01-06,CLP,4.5,5.39,0.8114747566934408,-0.5022838316953167
2026-01-07,CLP,4.5,5.36,0.5876542699515578,-0.5521848013867459
2026-01-08,CLP,4.5,5.33,0.5188029972744518,-0.6314833382398
2026-01-09,CLP,4.5,5.31,0.5059268328802884,-0.5877681627545425
2026-01-12,CLP,4.5,5.3149999999999995,0.4407977099383828,-0.6567402910405209
2026-01-13,CLP,4.5,5.32,0.025927973173720763,-0.6926177003522164
2026-01-14,CLP,4.5,5.31,-0.04461398084093203,-0.6921708859064467
2026-01-15,CLP,4.5,5.33,0.14120642884577617,-0.6525560538280837
2026-01-16,CLP,4.5,5.34,0.22458716432855794,-0.6964460185512663
2026-01-19,CLP,4.5,5.34,0.07979665199191456,-0.841180461272905
2026-01-20,CLP,4.5,5.34,0.11995873797911558,-0.9923289523104225
2026-01-21,CLP,4.5,5.34,0.45328215770359803,-0.8251200352624917
2026-01-22,CLP,4.5,5.34,0.20393440637375287,-0.7172232021882629
2026-01-23,CLP,4.5,5.34,-0.0737883590117009,-0.7545605583896795
2026-01-26,CLP,4.5,5.35,-0.020819175026729374,-0.7800566891833062
2026-01-27,CLP,4.5,5.34,-0.19047067111527302,-0.8914876633729435
2026-01-28,CLP,4.5,5.33,-0.1200053927343495,-0.9332250559235684
2026-01-29,CLP,4.5,5.34,-0.33962361580108696,-0.9031923433042331
2026-01-30,CLP,4.5,5.34,-0.4256308841781549,-0.9128790378022282
2026-02-02,CLP,4.5,5.35,-0.07447708011351108,-0.8659568831715465
2026-02-03,CLP,4.5,5.345,-0.10591133835596496,-0.9520393990859312
2026-02-04,CLP,4.5,5.34,-0.39345860783597897,-0.9786663589660198
2026-02-05,CLP,4.5,5.34,-0.6165097821491581,-0.9801684904972209
2026-02-06,CLP,4.5,5.34,-0.24707542912100006,-0.8515246454229327
2026-02-09,CLP,4.5,5.34,-0.30447178584699064,-0.8703600880343697
2026-02-10,CLP,4.5,5.31,-0.444307487251763,-0.8839999076038145
2026-02-11,CLP,4.5,5.307499999999999,-0.28740260496937636,-0.9141998564257433
2026-02-12,CLP,4.5,5.305,-0.45325516477572564,-0.9795463797953713
2026-02-13,CLP,4.5,5.3025,-0.5568807216237475,-0.8874941688558282
2026-02-16,CLP,4.5,5.3,-0.3741910718496918,-0.9192006410290318
2026-02-17,CLP,4.5,5.28,-0.32624838526949135,-0.8955256806306718
2026-02-18,CLP,4.5,5.28,-0.2015753981006065,-0.908621943184853
2026-02-19,CLP,4.5,5.29,-0.5769255570130027,-0.8548732486535247
2026-02-20,CLP,4.5,5.28,-0.31098568181835096,-0.8540963400143342
2026-02-23,CLP,4.5,5.28,-0.39595981531393903,-0.8618018774013251
2026-02-24,CLP,4.5,5.2725,-0.2785479440720778,-0.821686557207995
2026-02-25,CLP,4.5,5.265000000000001,-0.18148517716153081,-0.8216906148494335
2026-02-26,CLP,4.5,5.2575,-0.3334205095289619,-0.8482002693338409
2026-02-27,CLP,4.5,5.25,-0.3805986647674599,-0.800181141945794
2026-03-02,CLP,4.5,5.27,-0.43709874328763937,-0.898304970232333
2026-03-03,CLP,4.5,5.285,-0.44362326018181664,-0.9516832900408566
2026-03-04,CLP,4.5,5.3,0.2724646560322399,-0.8838796043650028
2026-03-05,CLP,4.5,5.325,-0.44290398992859625,-0.9618980318171003
2026-03-06,CLP,4.5,5.35,-0.671565898946692,-1.0881521340139606
2026-03-09,CLP,4.5,5.375,-0.3178700883815848,-0.8908430092224745
2026-03-10,CLP,4.5,5.4,0.05851798452402373,-0.9467425048430096
2026-03-11,CLP,4.5,5.4,-0.6080690624003943,-0.991978618429408
2026-03-12,CLP,4.5,5.44,-0.8603939719588003,-1.0638558511000589
2026-03-13,CLP,4.5,5.46,-0.5990241669556705,-1.0066303887272012
2026-03-16,CLP,4.5,5.53,-0.23529075034788544,-0.7254350959441938
2026-03-17,CLP,4.5,5.49,-0.4067559144819262,-0.760505328381709
2026-03-18,CLP,4.5,5.54,-0.6129538808180488,-0.8484852706781519
2026-03-19,CLP,4.5,5.66,-0.5094515252284048,-0.6071807851435477
2026-03-20,CLP,4.5,5.66,-0.3683852447608573,-0.8963988224325461
2026-03-23,CLP,4.5,5.73,-0.3103678672337265,-0.7479880520729977
2026-03-24,CLP,4.5,5.74,-0.685976190613217,-0.7495923188977347
2026-03-25,CLP,4.5,5.75,-0.4368343472075444,-0.6632472414734472
2026-03-26,CLP,4.5,5.67,-0.6777768027141102,-0.926003158962512
2026-03-27,CLP,4.5,5.69,-0.5911951050206292,-1.0012241891537557
2026-03-30,CLP,4.5,5.65,-0.5494508046519708,-0.9600980822320915
2026-03-31,CLP,4.5,5.62,-0.38142929900408595,-0.8046358060472453
2026-04-01,CLP,4.5,5.56,-0.29428728874566,-0.9249949740217784
2026-04-02,CLP,4.5,5.56,-0.9124324552390959,-0.8517842252083977
2026-04-06,CLP,4.5,5.5649999999999995,-0.8069310803027436,-0.9003538875023198
2026-04-07,CLP,4.5,5.57,-1.1348694982064598,-0.9636393073488758
2026-04-08,CLP,4.5,5.51,0.03262117907281897,-0.9270796228702746
2026-04-09,CLP,4.5,5.45,-0.8206727315338681,-0.9237324133261048
2026-04-10,CLP,4.5,5.46,-0.6115330630817338,-0.9551513099169847
2026-04-13,CLP,4.5,5.43,-0.903014071420273,-0.958085819567138
2026-04-14,CLP,4.5,5.39,-0.31447295015784626,-0.9732455468507375
2026-04-15,CLP,4.5,5.36,-0.7652962143480362,-1.035124995949451
2026-04-16,CLP,4.5,5.39,-0.7280584682194811,-1.0109307243061987
2026-04-17,CLP,4.5,5.34,-0.5671834903589562,-1.0122890468115606
2026-04-20,CLP,4.5,5.34,-1.114560238210105,-1.0512940154929775
2026-04-21,CLP,4.5,5.38,-0.9920779887781728,-1.0640079329649736
2026-04-22,CLP,4.5,5.42,-0.8978421255271022,-0.9693571577694721
2026-04-23,CLP,4.5,5.46,-0.9539699784221685,-0.9404810661746034
2026-04-24,CLP,4.5,5.496666666666667,-0.9092306258437345,-0.8402691467063537
2026-04-27,CLP,4.5,5.533333333333333,-0.7394395527986529,-0.8225936138509383
2026-04-28,CLP,4.5,5.57,-0.8712551170662106,-0.7332685039072702
2026-04-29,CLP,4.5,5.58,-0.9668391016442159,-0.8685559142983167
2026-04-30,CLP,4.5,5.61,-0.6900917848942872,-0.6487513056706578
2026-05-04,CLP,4.5,5.67,-0.8199292533522652,-0.7258861554496705
2026-05-05,CLP,4.5,5.67,-0.5099777415211455,-0.6566124760514703
2026-05-06,CLP,4.5,5.62,-0.5198739790835607,-0.7068443636694166
2026-05-07,CLP,4.5,5.6,-0.7331748682260248,-0.7900091315632458
2026-05-08,CLP,4.5,5.56,-1.0435558858398246,-0.8157636268474115
2026-05-11,CLP,4.5,5.52,-1.037342364413626,-1.0183281823442392
2026-05-12,CLP,4.5,5.55,-0.9142224824418433,-1.0031286584633539
2026-05-13,CLP,4.5,5.53,-0.6782885976162293,-1.0626346809487277
2026-05-14,CLP,4.5,5.53,-1.0519154952238967,-1.053948223229859
2026-05-15,CLP,4.5,5.53,-1.1722601993938613,-1.1904303215928584
2026-05-18,CLP,4.5,5.55,-0.7242254619157761,-1.160574028687226
2026-05-19,CLP,4.5,5.58,-0.8883471459285263,-1.2251106004002472
2026-05-20,CLP,4.5,5.63,-0.6058785437125603,-1.029064533661189
2026-05-22,CLP,4.5,5.62,-0.7895983448204261,-0.9708381703418886
2026-05-25,CLP,4.5,5.56,-0.6530052603334334,-1.0366909247215552
2026-05-26,CLP,4.5,5.57,-0.8831085949525941,-0.9885560926197712
2026-05-27,CLP,4.5,5.58,-0.6935772659053855,-0.9437010246733751
2026-05-28,CLP,4.5,5.52,-0.7446484750555669,-0.9442382578264777
2026-05-29,CLP,4.5,5.53,-0.7197209052822249,-0.9074738101232633
2026-06-01,CLP,4.5,5.57,-1.0151661159175427,-0.9254471494999611
2025-01-02,COP,9.5,11.823,0.8419161726768329,0.19927146454346903
2025-01-03,COP,9.5,11.727,1.0471733473717417,0.2217097131395145
2025-01-06,COP,9.5,11.651,1.147868916946047,0.034313667174547674
2025-01-07,COP,9.5,11.575,1.1234087079906723,-0.18730232040111755
2025-01-08,COP,9.5,11.559,0.8417077717511597,-0.337440001163645
2025-01-09,COP,9.5,11.518,0.8560059187264739,-0.40003446510802304
2025-01-10,COP,9.5,11.524,0.7928624757904879,-0.5271496980986767
2025-01-13,COP,9.5,11.681,0.680753331309643,-0.26652432128130216
2025-01-14,COP,9.5,11.673,0.6735482348218585,-0.25469989578996616
2025-01-15,COP,9.5,11.578,0.6415233617985038,0.06410919641327988
2025-01-16,COP,9.5,11.593,0.3788805421808629,0.21525102988419817
2025-01-17,COP,9.5,11.612,0.6988692653919503,0.23959207942983798
2025-01-20,COP,9.5,11.534500000000001,0.6981606399449362,0.13385886462544389
2025-01-21,COP,9.5,11.457,0.6862773135912947,-0.0015444622939138307
2025-01-22,COP,9.5,11.404,0.7828541732909058,-0.05260408056591331
2025-01-23,COP,9.5,11.358,0.640026014436525,-0.20495594735587028
2025-01-24,COP,9.5,11.21,0.4854765500356528,-0.3984193631111761
2025-01-27,COP,9.5,11.276,-0.10048577338815869,-0.4739101838119753
2025-01-28,COP,9.5,11.353,-0.0074767324010041845,-0.27070041845231363
2025-01-29,COP,9.5,11.384,-0.012804018307407695,-0.3098853690034702
2025-01-30,COP,9.5,11.366,-0.04387445697763556,-0.1623777622162156
2025-01-31,COP,9.5,11.446,-0.29995313497107534,-0.24088755527329134
2025-02-03,COP,9.5,11.487,-0.4278440720427133,-0.1754256058927879
2025-02-04,COP,9.5,11.373,-0.049150263142172385,-0.39325304419289475
2025-02-05,COP,9.5,11.356,-0.29809019722999025,-0.28249178614071585
2025-02-06,COP,9.5,11.35,-0.20792650351684072,-0.2962390067640975
2025-02-07,COP,9.5,11.394,-0.32592620902703445,-0.3188956252434701
2025-02-10,COP,9.5,11.437,-0.44669385683394425,-0.15262537678015956
2025-02-11,COP,9.5,11.494,-0.38385627148905577,-0.14021399465089648
2025-02-12,COP,9.5,11.632,-0.1511468432166185,0.012870892673209382
2025-02-13,COP,9.5,11.615,-0.07138395986114655,0.16285768397216513
2025-02-14,COP,9.5,11.653,-0.07697987187955173,0.3795322336933658
2025-02-17,COP,9.5,11.654,-0.3749216782567763,0.36229078877139076
2025-02-18,COP,9.5,11.655,-0.25309959840263535,0.28728897800491954
2025-02-19,COP,9.5,11.642,-0.19697332906033616,0.25886105296263395
2025-02-20,COP,9.5,11.627,-0.307880158402876,0.1779015846152479
2025-02-21,COP,9.5,11.584,-0.7151903368099316,-0.03281153685966139
2025-02-24,COP,9.5,11.559,-0.8696699302782824,-0.09946890869043447
2025-02-25,COP,9.5,11.568,-0.9694975908958369,-0.019667950900197705
2025-02-26,COP,9.5,11.513,-0.9238851493366448,0.02607877894086715
2025-02-27,COP,9.5,11.491,-1.1372918795453388,-0.1433456858054402
