date,z_fx,y10_spread,z_fx_hat,res_2nd,country
2012-11-26,0.6521976260732427,2.7559999999999993,-0.19329050785255875,0.8454881339258015,PEN
2012-11-27,0.6331921387962549,2.763,-0.19038827547987636,0.8235804142761313,PEN
2012-11-28,0.5990528052928534,2.77,-0.18748604310719408,0.7865388484000475,PEN
2012-11-29,0.5817242490024681,2.7709999999999995,-0.18707143848252528,0.7687956874849934,PEN
2012-11-30,0.44969981825648114,2.7079999999999997,-0.2131915298366655,0.6628913480931466,PEN
2012-12-03,0.44377970758527874,2.668,-0.22977571482342107,0.6735554224086998,PEN
2012-12-04,0.45178855306285665,2.628,-0.24635989981017675,0.6981484528730334,PEN
2012-12-05,0.5922261052046541,2.622,-0.24884752755819017,0.8410736327628443,PEN
2012-12-06,0.6247453325230593,2.6050000000000004,-0.25589580617756114,0.8806411387006204,PEN
2012-12-07,0.5653072021963743,2.567,-0.27165078191497927,0.8369579841113536,PEN
2012-12-10,0.6547851311491726,2.6020000000000003,-0.2571396200515679,0.9119247512007405,PEN
2012-12-11,0.6945530339070727,2.5469999999999997,-0.2799428744083573,0.97449590831543,PEN
2012-12-12,0.6394887749765086,2.457,-0.3172572906285577,0.9567460656050663,PEN
2012-12-13,0.6400414887643541,2.409,-0.3371583126126645,0.9771998013770186,PEN
2012-12-14,0.5208112902121954,2.4370000000000003,-0.32554938312193527,0.8463606733341307,PEN
2012-12-17,0.5064027538341174,2.349,-0.3620345900927978,0.8684373439269152,PEN
2012-12-18,0.5142019563562928,2.313,-0.376960356580878,0.8911623129371709,PEN
2012-12-19,0.3799910356904066,2.326,-0.3715704964601825,0.7515615321505891,PEN
2012-12-20,0.2501904409326321,2.3260000000000005,-0.37157049646018236,0.6217609373928145,PEN
2012-12-21,0.26770693090665726,2.359,-0.35788854384610896,0.6255954747527662,PEN
2012-12-24,0.21616963014620436,2.3415000000000004,-0.36514412477781444,0.5813137549240188,PEN
2012-12-26,0.03522180977418309,2.3580000000000005,-0.35830314847077765,0.39352495824496075,PEN
2012-12-27,-0.03561571428817085,2.365,-0.35540091609809554,0.3197852018099247,PEN
2012-12-28,-0.2705741255116375,2.3890000000000002,-0.3454504051060421,0.07487627959440459,PEN
2013-01-02,0.23197694134468833,2.2569999999999997,-0.4001782155623362,0.6321551569070245,PEN
2013-01-03,0.23514198061998487,2.1789999999999994,-0.43251737628651005,0.6676593569064949,PEN
2013-01-04,0.19202977080273828,2.23,-0.4113725404283961,0.6034023112311344,PEN
2013-01-07,0.30156721409471865,2.208,-0.42049384217111174,0.7220610562658304,PEN
2013-01-08,0.3517757437524225,2.2510000000000003,-0.4026658433103494,0.7544415870627719,PEN
2013-01-09,0.333273521920136,2.2289999999999996,-0.4117871450530653,0.7450606669732013,PEN
2013-01-10,0.4121287218012082,2.1609999999999996,-0.43998025953054987,0.852108981331758,PEN
2013-01-11,0.47707206021928367,2.1560000000000006,-0.44205328265389393,0.9191253428731776,PEN
2013-01-14,0.41240551891315597,2.1689999999999996,-0.43666342253319884,0.8490689414463548,PEN
2013-01-15,0.4618545052255628,2.138,-0.4495161658979343,0.9113706711234971,PEN
2013-01-16,0.47130458966545646,2.16,-0.4403948641552186,0.9116994538206751,PEN
2013-01-17,0.4950369951665919,2.1479999999999997,-0.44537011965124546,0.9404071148178373,PEN
2013-01-18,0.63752944727456,2.1879999999999997,-0.4287859346644899,1.0663153819390498,PEN
2013-01-21,0.6446087060747335,2.1660000000000004,-0.4379072364072051,1.0825159424819386,PEN
2013-01-22,0.6934092055526722,2.176,-0.4337611901605163,1.1271703957131884,PEN
2013-01-23,0.7287397222343297,2.2029999999999994,-0.42256686529445653,1.1513065875287862,PEN
2013-01-24,0.7207345111247515,2.1790000000000003,-0.43251737628650944,1.153251887411261,PEN
2013-01-25,0.6997792560086142,2.1399999999999997,-0.4486869566485967,1.148466212657211,PEN
2013-01-28,0.6250949139062475,2.1770000000000005,-0.43334658553584726,1.0584414994420948,PEN
2013-01-29,0.6754063043522287,2.1319999999999997,-0.4520037936459478,1.1274100979981765,PEN
2013-01-30,0.6133094559548659,2.1469999999999994,-0.44578472427591465,1.0590941802307805,PEN
2013-01-31,0.8687819161854543,2.1260000000000003,-0.4544914213939609,1.3232733375794152,PEN
2013-02-01,0.9573363144264573,2.04,-0.490147419115486,1.4474837335419433,PEN
2013-02-04,0.8898172843850574,2.1250000000000004,-0.4549060260186295,1.3447233104036869,PEN
2013-02-05,0.9036934752083222,2.0989999999999998,-0.4656857462600211,1.3693792214683433,PEN
2013-02-06,0.91507204129536,2.144,-0.44702853814992094,1.362100579445281,PEN
2013-02-07,0.9439377298587511,2.1479999999999997,-0.4453701196512455,1.3893078495099966,PEN
2013-02-08,0.8896507287974029,2.1670000000000003,-0.4374926317825363,1.3271433605799392,PEN
2013-02-11,0.7464739142252707,2.158,-0.4412240734045566,1.1876979876298273,PEN
2013-02-12,0.7906921146775617,2.154,-0.44288249190323203,1.2335746065807938,PEN
2013-02-13,0.707217201177867,2.13,-0.4528330028952854,1.1600502040731524,PEN
2013-02-14,0.618134999718056,2.167,-0.4374926317825366,1.0556276315005926,PEN
2013-02-15,0.7152327953607676,2.1339999999999995,-0.4511745843966102,1.1664073797573777,PEN
2013-02-18,0.7145972656932852,2.1289999999999996,-0.45324760751995463,1.1678448732132398,PEN
2013-02-19,0.7786776080890913,2.096,-0.46692956013402764,1.245607168223119,PEN
2013-02-20,0.606783978840574,2.122,-0.45614983989263647,1.0629338187332105,PEN
2013-02-21,0.5337423626729404,2.175,-0.4341757947851854,0.9679181574581258,PEN
2013-02-22,0.5328461461072082,2.1769999999999996,-0.4333465855358477,0.9661927316430559,PEN
2013-02-25,0.1720297292081301,2.316,-0.3757165427068715,0.5477462719150016,PEN
2013-02-26,0.1755064486868635,2.4170000000000007,-0.33384147561531297,0.5093479243021765,PEN
2013-02-27,0.2885911363867654,2.3529999999999998,-0.36037617159412244,0.6489673079808879,PEN
2013-02-28,0.3132224845454476,2.281,-0.3902277045702826,0.7034501891157302,PEN
2013-03-01,0.2749328438066998,2.299,-0.38276482132624257,0.6576976651329424,PEN
2013-03-04,0.4345286241321894,2.2849999999999997,-0.38856928607160723,0.8230979102037966,PEN
2013-03-05,0.38873109302259945,2.245,-0.40515347105836275,0.7938845640809622,PEN
2013-03-06,0.42997593715841687,2.21,-0.41966463292177403,0.8496405700801909,PEN
2013-03-07,0.44747854330963704,2.151,-0.44412630577723883,0.8916048490868759,PEN
2013-03-08,0.47204618654915786,2.119,-0.4573936537666432,0.9294398403158011,PEN
2013-03-11,0.4881163233433716,2.115,-0.45905207226531874,0.9471683956086904,PEN
2013-03-12,0.39001053901615895,2.1439999999999997,-0.4470285381499211,0.8370390771660801,PEN
2013-03-13,0.4422738035608066,2.1350000000000002,-0.45075997977194093,0.8930337833327475,PEN
2013-03-14,0.428416829700011,2.1149999999999998,-0.4590520722653189,0.8874689019653299,PEN
2013-03-15,0.53871795071965,2.144,-0.44702853814992094,0.985746488869571,PEN
2013-03-18,0.2776867125582858,2.174,-0.4345903994098542,0.71227711196814,PEN
2013-03-19,0.18651099960831088,2.2449999999999997,-0.40515347105836286,0.5916644706666737,PEN
2013-03-20,0.24330946556788172,2.1939999999999995,-0.42629830691647663,0.6696077724843583,PEN
2013-03-21,0.15477595325485577,2.2409999999999997,-0.40681188955703856,0.5615878428118943,PEN
2013-03-22,0.10832415523592624,2.223,-0.41427477280107844,0.5225989280370047,PEN
2013-03-25,0.059140269786704364,2.242,-0.4063972849323695,0.4655375547190739,PEN
2013-03-26,0.07183742218149562,2.245,-0.40515347105836275,0.4769908932398584,PEN
2013-03-27,-0.02055438176715481,2.284,-0.38898389069627604,0.36842950892912124,PEN
2013-03-28,0.035204332649926576,2.273,-0.39354454156763374,0.4287488742175603,PEN
2013-04-01,-0.09145002641950062,2.2990000000000004,-0.38276482132624245,0.29131479490674184,PEN
2013-04-02,-0.025019561207031273,2.2699999999999996,-0.39478835544164065,0.3697687942346094,PEN
2013-04-03,-0.029814772040635585,2.314,-0.37654575195620915,0.34673097991557356,PEN
2013-04-04,-0.07233429756812126,2.3580000000000005,-0.35830314847077765,0.2859688509026564,PEN
2013-04-05,-0.02566029366311356,2.387,-0.34627961435538,0.32061932069226645,PEN
2013-04-08,-0.009237469328181352,2.335,-0.3678390548381624,0.35860158550998106,PEN
2013-04-09,-0.020097000360064503,2.3300000000000005,-0.36991207796150666,0.34981507760144215,PEN
